id,pref_code,pref,occurred_at,species,species_label,category,category_raw,count,municipality,place,lat,lon,note,source_id,source_page,license,attribution
ishikari-higuma:248,01,北海道,,higuma,ヒグマ,unknown,,,石狩市,,43.608051224315204,141.37238261162943,,ishikari-higuma,https://www.city.ishikari.hokkaido.jp/,CC-BY-4.0,石狩市
ishikari-higuma:6,01,北海道,,higuma,ヒグマ,unknown,ヒグマ,,石狩市,石狩市厚田区厚田139番地付近,43.40171298272415,141.46148971745458,牧佐内川川岸でヒグマを目撃した。,ishikari-higuma,https://www.city.ishikari.hokkaido.jp/,CC-BY-4.0,石狩市
ishikawa-bear-ckan:2103,17,石川県,,tsukinowaguma,ツキノワグマ,unknown,1,,白山市,向島,36.4806345,136.5795279,,ishikawa-bear-ckan,https://ckan.opendata.pref.ishikawa.lg.jp/dataset/bear_incidents_data,CC-BY,石川県
ishikawa-bear-ckan:3897,17,石川県,,tsukinowaguma,ツキノワグマ,sighting,目撃,,白山市,,36.4806259,136.5795601,,ishikawa-bear-ckan,https://ckan.opendata.pref.ishikawa.lg.jp/dataset/bear_incidents_data,CC-BY,石川県
yamaguchi-bear:2024:177,35,山口県,,bear,クマ,sighting,車で走行中、市道を横切る熊を目撃したもの,1,,"長門市油谷後畑
　　市道上",34.40922,131.07111,車で走行中、市道を横切る熊を目撃したもの,yamaguchi-bear,https://yamaguchi-opendata.jp/ckan/dataset/yp-2026,CC-BY-4.0,山口県オープンデータカタログサイト（山口県警察本部地域企画課）
kyoto-bear:0,26,京都府,2009-04-08,tsukinowaguma,ツキノワグマ,sighting,,1,宮津市,宮津市小田宿野,35.56569,135.251591,昨年クマ捕獲檻を設置された場所で、地区住民がクマを目撃した,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:1,26,京都府,2009-04-12,tsukinowaguma,ツキノワグマ,sighting,,1,舞鶴市,舞鶴市下漆原,35.463949,135.238909,夜間に、飼料を積んだ軽トラック周辺に出没と思われる足跡が翌朝発見された。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:2,26,京都府,2009-04-25,tsukinowaguma,ツキノワグマ,sighting,,1,綾部市,綾部市光野町,35.414103,135.461997,上林川を渡り、西側にゆっくり歩いて行った。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:3,26,京都府,2009-04-27,tsukinowaguma,ツキノワグマ,sighting,,1,綾部市,綾部市仁和町池ノ谷,35.381551,135.241699,玄関先で、小さな（40cmくらい）黒いものが素早く移動していた。クマかどうかは確認できない。ドックフードの袋が破られていた。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:4,26,京都府,2009-05-02,tsukinowaguma,ツキノワグマ,sighting,,1,与謝野町,与謝野町男山,35.577164,135.162277,延利から男山間の林道の入り口付近を横断中しているのを発見。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:5,26,京都府,2009-05-08,tsukinowaguma,ツキノワグマ,sighting,,1,与謝野町,与謝野町男山,35.574464,135.170883,養護学校下の民家の裏庭に熊の足跡があった。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:6,26,京都府,2009-05-11,tsukinowaguma,ツキノワグマ,sighting,,1,宮津市,宮津市小田宿野,35.555152,135.258236,宮津エネルギー研究所敷地内（魚っち館東側）で、体長１メートルくらいの熊が木の実を食べていた。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:7,26,京都府,2009-05-12,tsukinowaguma,ツキノワグマ,sighting,,1,伊根町,伊根町大原,35.686266,135.290728,大原バス停から５００メートル井室側から山に入る。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:8,26,京都府,2009-05-13,tsukinowaguma,ツキノワグマ,sighting,,1,京丹後市,京丹後市久美浜町平田～箱石間,35.647652,134.951126,駐在員が発見,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:9,26,京都府,2009-05-13,tsukinowaguma,ツキノワグマ,sighting,,1,京丹後市,京丹後市俵野桜尾,35.644257,134.95087,捕獲檻に熊を捕獲したが、連絡をしている間に檻を壊し逃亡した。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:10,26,京都府,2009-05-15,tsukinowaguma,ツキノワグマ,sighting,,1,伊根町,伊根町本本庄,35.716663,135.255304,本本庄野尻向で山に登っていった,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:11,26,京都府,2009-05-15,tsukinowaguma,ツキノワグマ,sighting,,1,宮津市,宮津市島陰,35.568338,135.25268,越浜入口の駐車場付近で地域住民が目撃。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:12,26,京都府,2009-05-16,tsukinowaguma,ツキノワグマ,sighting,,1,綾部市,綾部市旭町鍋倉１８,35.318986,135.311023,檻に子グマが入っているのを確認。正午頃、緑の指導員と共に現地確認したところ、既に誤捕獲防止用穴から逃走した後であった。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:13,26,京都府,2009-05-16,tsukinowaguma,ツキノワグマ,sighting,,1,宮津市,宮津市小田宿野,35.564857,135.250702,朝に畑に野菜を見に行ったところ、熊の足跡を発見した。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:14,26,京都府,2009-05-18,tsukinowaguma,ツキノワグマ,sighting,,1,宮津市,宮津市獅子,35.563546,135.214401,獅子のホテル付近を子熊が歩いているのを通行人が目撃。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:15,26,京都府,2009-05-18,tsukinowaguma,ツキノワグマ,sighting,,1,宮津市,宮津市須津,35.550968,135.141176,須津のパーラーアスカの裏に設置している蜜蜂の巣箱１２個のうち１箱が熊の被害にあった。電気柵は設置していたが、電気をいれていなかった。捕獲檻の設置あり。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:16,26,京都府,2009-05-18,tsukinowaguma,ツキノワグマ,sighting,,1,京丹後市,京丹後市奥馬地,35.580304,134.884757,奥馬地のヒラキ踏切より３００メートル下で KTRの運転手さんが現地を運転中に発見。田んぼの方向より山へ登っていった。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:17,26,京都府,2009-05-18,tsukinowaguma,ツキノワグマ,sighting,,1,京丹後市,京丹後市甲山,35.60572,134.914069,市バスの運転手が甲山駅付近からみつなべ食堂付近を運転中バスの前を横切り、ＫＴＲの線路を横断して山の中へ逃げた。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:18,26,京都府,2009-05-18,tsukinowaguma,ツキノワグマ,sighting,,1,舞鶴市,舞鶴市地頭１１５７－２地先,35.444514,135.20771,路上で、自動車がクマをはねた。クマはそのまま逃走。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:19,26,京都府,2009-05-18,tsukinowaguma,ツキノワグマ,sighting,,1,与謝野町,与謝野町栗峠,35.508999,135.115986,栗峠で山に入っていく熊を車から発見した。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:20,26,京都府,2009-05-19,tsukinowaguma,ツキノワグマ,sighting,,1,綾部市,綾部市佃町西勝付近,35.331111,135.366526,山中へ移動,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:21,26,京都府,2009-05-19,tsukinowaguma,ツキノワグマ,sighting,,1,宮津市,宮津市須津,35.551098,135.141276,昨日被害にあった巣箱が、今日も一箇所被害にあった。バッテリーが充電中で電気柵に電気は流れていなかった。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:22,26,京都府,2009-05-19,tsukinowaguma,ツキノワグマ,sighting,,1,南丹市,南丹市美山町鶴ヶ岡川合,35.31806,135.557021,飲食店の裏から山の方へ行ったのを発見,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:23,26,京都府,2009-05-19,tsukinowaguma,ツキノワグマ,sighting,,1,南丹市,南丹市美山町洞,35.341669,135.521631,家に帰る途中、車の前を横切った。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:24,26,京都府,2009-05-20,tsukinowaguma,ツキノワグマ,sighting,,1,京丹後市,京丹後市三原　バス停付近,35.621421,134.97256,三原バス停付近を走行中に熊が山の方へ登っていくのを目撃し、久美浜交番へ連絡した。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:25,26,京都府,2009-05-20,tsukinowaguma,ツキノワグマ,sighting,,1,京丹後市,京丹後市筆石,35.746399,135.117784,車で国道１７８号線を走行中に山側の方向に向かっていった。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:26,26,京都府,2009-05-20,tsukinowaguma,ツキノワグマ,sighting,,1,南丹市,南丹市美山町板橋,35.246076,135.559587,府道１９号園部平屋線を自動車で走行中、府道横にいるのを発見、山へ入っていった。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:27,26,京都府,2009-05-20,tsukinowaguma,ツキノワグマ,sighting,,1,舞鶴市,舞鶴市田井～大山,35.554183,135.457754,府道田井中田線で地域住民が目撃。付近で、他にゴソゴソと音がしたような気がする。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:28,26,京都府,2009-05-20,tsukinowaguma,ツキノワグマ,sighting,,1,舞鶴市,舞鶴市栃尾594-1付近,35.530338,135.438776,農道脇の山裾で目撃,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:29,26,京都府,2009-05-20,tsukinowaguma,ツキノワグマ,sighting,,1,舞鶴市,舞鶴市栃尾地内,35.530338,135.438776,道路際で目撃,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:30,26,京都府,2009-05-21,tsukinowaguma,ツキノワグマ,sighting,,1,京丹後市,京丹後市磯,35.69049,135.000362,磯区の梨畑付近でみかけた。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:31,26,京都府,2009-05-21,tsukinowaguma,ツキノワグマ,sighting,,1,京丹後市,京丹後市筆石,35.74521,135.126181,筆石の村の付近で見かけた。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:32,26,京都府,2009-05-21,tsukinowaguma,ツキノワグマ,sighting,,1,京丹後市,京丹後市筆石～竹野地内,35.742024,135.117292,筆石の区長に通行人から国道１７８号線沿いビニールハウス付近に小熊がいるとの通報があった。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:33,26,京都府,2009-05-23,tsukinowaguma,ツキノワグマ,sighting,,1,京丹後市,京丹後市一分・大井間,35.612387,134.950826,観光ﾊﾞｽの運転手が一分・大井間の府道野中・神野停車場線を走行中に佐濃谷川より府道を横断し山へ逃げ込むのを発見した。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:34,26,京都府,2009-05-24,tsukinowaguma,ツキノワグマ,sighting,,,宮津市,宮津市字皆原,35.532868,135.219501,皆原寺側の山から隣家の庭に熊が入って行くのを隣人が警察署に通報。現地で署員が捜索したが熊は発見できなかった。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:35,26,京都府,2009-05-26,tsukinowaguma,ツキノワグマ,sighting,,1,宮津市,宮津市小田,35.506188,135.182832,蜜蜂の巣箱を見に行ったところ、電気柵が倒され、巣箱１箱が被害にあった。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:36,26,京都府,2009-05-26,tsukinowaguma,ツキノワグマ,sighting,,1,福知山市,福知山市夜久野町直見才谷地内,35.389699,134.977734,有害捕獲用くくりワナにより誤捕獲同日夕方、放獣,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:37,26,京都府,2009-05-27,tsukinowaguma,ツキノワグマ,sighting,,1,南丹市,南丹市美山町樫原大原谷１５番地付近,35.272808,135.472617,通勤時に市道から民家裏山にあがっていった。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:38,26,京都府,2009-05-28,tsukinowaguma,ツキノワグマ,sighting,,1,綾部市,綾部市旭町,35.322259,135.322834,自動車通勤時に、府道を横切るクマ１頭を目撃,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:39,26,京都府,2009-05-28,tsukinowaguma,ツキノワグマ,sighting,,2,舞鶴市,舞鶴市地頭,35.427001,135.218146,住宅地裏山に出没,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:40,26,京都府,2009-05-29,tsukinowaguma,ツキノワグマ,sighting,,1,宮津市,宮津市小田宿野,35.561549,135.250358,畑で栽培しているカボチャの交配に行ったところ、熊の足跡を発見した。海から、道路方面に通った跡があるとの通報あり。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:41,26,京都府,2009-05-29,tsukinowaguma,ツキノワグマ,sighting,,1,京丹後市,京丹後市上野,35.751321,135.16828,山の方へ移動する熊を発見。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:42,26,京都府,2009-05-29,tsukinowaguma,ツキノワグマ,sighting,,1,京丹後市,京丹後市上野,35.751877,135.172802,宇川小学校の裏から山の方へ移動する熊を目撃。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:43,26,京都府,2009-05-30,tsukinowaguma,ツキノワグマ,sighting,,1,京丹後市,京丹後市丸山,35.593298,134.955137,久美浜町丸山の区内道で車を運転中に人家のすぐそばで目撃。車に驚き、国営営農団地方面の雑木林へ入っていった。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:44,26,京都府,2009-05-30,tsukinowaguma,ツキノワグマ,sighting,,1,舞鶴市,舞鶴市岸谷,35.405298,135.390596,道路上を歩くクマを付近住民が目撃,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:45,26,京都府,2009-05-31,tsukinowaguma,ツキノワグマ,sighting,,1,京丹後市,京丹後市長岡,35.604619,135.06024,峰山町長岡のゴルフの打ちっ放しの近くのため池付近で山の方へ入って行く小熊を目撃。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:46,26,京都府,2009-05-31,tsukinowaguma,ツキノワグマ,sighting,,1,舞鶴市,舞鶴市平,35.517808,135.395873,車で移動中に目撃,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:47,26,京都府,2009-06-02,tsukinowaguma,ツキノワグマ,sighting,,1,宮津市,宮津市小田宿野,35.565786,135.252147,昨年熊檻を設置された小田宿野、島陰間の道路をエネ研側の山から捕獲檻の置いてある山に横断しているのを目撃。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:48,26,京都府,2009-06-03,tsukinowaguma,ツキノワグマ,sighting,,1,綾部市,綾部市睦寄,35.386483,135.458473,自動車で通勤途中に目撃,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:49,26,京都府,2009-06-03,tsukinowaguma,ツキノワグマ,sighting,,1,舞鶴市,舞鶴市桜が丘地内,35.315686,135.277004,通報者が農道を車で走行中、道路沿いの草むらにいる子グマを発見。クマは、そのまま草むらの奧に逃げていった。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:50,26,京都府,2009-06-04,tsukinowaguma,ツキノワグマ,sighting,,1,南丹市,南丹市八木町神吉奥津原,35.126941,135.555562,車で走行中に発見,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:51,26,京都府,2009-06-05,tsukinowaguma,ツキノワグマ,sighting,,1,綾部市,綾部市五津合町地内,35.389036,135.416128,府道を横切り、裏山に逃げ込んだ,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:52,26,京都府,2009-06-05,tsukinowaguma,ツキノワグマ,sighting,,1,舞鶴市,舞鶴市木ノ下,35.439179,135.416451,林道側に仕掛けた、イノシシ用箱ワナで誤捕獲,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:53,26,京都府,2009-06-07,tsukinowaguma,ツキノワグマ,sighting,,1,綾部市,綾部市上杉町施福寺,35.356423,135.333336,自動車で帰宅途中に道路を横切るクマを目撃,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:54,26,京都府,2009-06-09,tsukinowaguma,ツキノワグマ,sighting,,1,宮津市,宮津市皆原,35.53307,135.219734,皆原の集落内の１７３－２番地の前の畑に熊の足跡があるとの通報あり。道の反対側の畑にも足跡あり。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:55,26,京都府,2009-06-09,tsukinowaguma,ツキノワグマ,sighting,,1,南丹市,南丹市美山町宮島,35.24532,135.559187,府道を自動車で走行中、前方を田側から山方向へ横切った。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:56,26,京都府,2009-06-11,tsukinowaguma,ツキノワグマ,sighting,,1,京丹後市,京丹後市久美浜町坂谷,35.599687,134.990682,狩猟捕獲のワナに熊が誤捕獲されていた。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:57,26,京都府,2009-06-12,tsukinowaguma,ツキノワグマ,sighting,,1,南丹市,南丹市美山町三埜,35.271201,135.497262,府道１２号綾部宮島線　大野隧道から宮島へ５０ｍ付近で目撃。府道を自動車で走行中、前方を川側から道路を横断し、山側の崖崩れ防止フェンスをよじ登っていった。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:58,26,京都府,2009-06-12,tsukinowaguma,ツキノワグマ,sighting,,1,舞鶴市,舞鶴市木ノ下,35.439371,135.417051,集落林道奧で付近住民が目撃,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:59,26,京都府,2009-06-13,tsukinowaguma,ツキノワグマ,sighting,,1,宮津市,宮津市字島陰,35.566123,135.252424,小田宿野と越浜の間でジョギングしている人が道路を横断している熊を目撃した。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:60,26,京都府,2009-06-14,tsukinowaguma,ツキノワグマ,sighting,,1,南丹市,南丹市美山町知見,35.341661,135.64798,府道を車で走行中、川向かいに小熊がいるのを発見、小熊は山へ移動していった。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:61,26,京都府,2009-06-15,tsukinowaguma,ツキノワグマ,sighting,,1,綾部市,綾部市上杉町施福寺,35.355953,135.342091,自動車で通勤途中に目撃。山中に移動。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:62,26,京都府,2009-06-15,tsukinowaguma,ツキノワグマ,sighting,,1,福知山市,福知山市一尾,35.37009,135.095828,くくり罠で誤捕獲。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:63,26,京都府,2009-06-17,tsukinowaguma,ツキノワグマ,sighting,,1,南丹市,南丹市美山町深見,35.267124,135.597854,国道１６２号を自動車で走行中、前方を西から東方向に横断し、山へ入っていった。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:64,26,京都府,2009-06-18,tsukinowaguma,ツキノワグマ,sighting,,2,舞鶴市,舞鶴市字上根,35.413939,135.375282,付近住民が、自動車運転中、路上を歩く親子グマを目撃。自動車に驚き、山中に逃げ込んだ。１９日２１時頃にも、ほぼ同じ場所で親子グマが目撃された。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:65,26,京都府,2009-06-18,tsukinowaguma,ツキノワグマ,sighting,,1,舞鶴市,舞鶴市白杉,35.50046,135.327427,白杉水道水源地で、水道業者が成獣と遭遇。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:66,26,京都府,2009-06-19,tsukinowaguma,ツキノワグマ,sighting,,1,与謝野町,与謝野町岩滝,35.573336,135.13751,町道森本線を横切った。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:67,26,京都府,2009-06-20,tsukinowaguma,ツキノワグマ,sighting,,1,京丹後市,京丹後市大宮町延利,35.595826,135.142532,大宮町延利の府道を横断して圃場のほうへ入っていったのをドライバーが目撃した。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:68,26,京都府,2009-06-22,tsukinowaguma,ツキノワグマ,sighting,,1,福知山市,福知山市夷,35.342714,135.075938,不明,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:69,26,京都府,2009-06-24,tsukinowaguma,ツキノワグマ,sighting,,1,京丹後市,京丹後市網野町新庄,35.663208,135.016496,牧場付近の山から下りてきて国道を横断しかけていたが、山の方へ引き返したのをドライバーが発見した。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:70,26,京都府,2009-06-25,tsukinowaguma,ツキノワグマ,sighting,,1,京丹後市,京丹後市網野町新庄,35.659303,135.019507,青原寺付近で目撃しその後山の方へ引き返して行った。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:71,26,京都府,2009-06-25,tsukinowaguma,ツキノワグマ,sighting,,1,与謝野町,与謝野町明石,35.509937,135.11563,自宅の自転車小屋付近で多数の目撃情報があり。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:72,26,京都府,2009-06-27,tsukinowaguma,ツキノワグマ,sighting,,1,宮津市,宮津市小田宿野,35.565908,135.252091,小田宿野・島陰間で電気柵設置のため草刈りをしていたところ２０～３０メートル先を無双から獅子方向に横断するのを目撃した。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:73,26,京都府,2009-06-28,tsukinowaguma,ツキノワグマ,sighting,,1,京丹後市,京丹後市網野町郷,35.645866,135.02584,車で通行中に住民が目撃。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:74,26,京都府,2009-06-28,tsukinowaguma,ツキノワグマ,sighting,,1,京丹後市,京丹後市網野町新庄,35.656603,135.026396,消防車庫付近で集落内を徘徊する熊を発見。程度は不明だが、民家への侵入もあった模様。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:75,26,京都府,2009-06-28,tsukinowaguma,ツキノワグマ,sighting,,1,南丹市,南丹市美山町板橋,35.241476,135.560676,目撃者が府道園部平屋線を南進中、体長約１メートルのクマが、車の前を東側から西側に横断し、山の中に入っていった。５月２０日以来、同一地点で３回目の目撃,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:76,26,京都府,2009-06-29,tsukinowaguma,ツキノワグマ,sighting,,1,宮津市,宮津市獅子崎小字つつじが丘,35.559501,135.207734,つつじが丘団地の住人宅から裏山に熊がいるのを目撃した。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:77,26,京都府,2009-06-29,tsukinowaguma,ツキノワグマ,sighting,,1,京丹後市,京丹後市網野町郷,35.65274,135.034129,車で通行中に住民が目撃。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:78,26,京都府,2009-06-29,tsukinowaguma,ツキノワグマ,sighting,,1,与謝野町,与謝野町弓木,35.565828,135.142754,大内峠中程から山へ向かう熊を車の中から発見。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:79,26,京都府,2009-06-30,tsukinowaguma,ツキノワグマ,sighting,,1,京丹後市,京丹後市網野町下岡,35.666161,135.023851,網野町下岡の踏切付近で国道178号線からKTRを越え山側へ向かっていくのを発見した。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
kyoto-bear:80,26,京都府,2009-06-30,tsukinowaguma,ツキノワグマ,sighting,,1,与謝野町,与謝野町香河,35.508643,135.124697,山へ向かっていく熊を発見した。朝夕目撃多数。,kyoto-bear,https://www.datastore.pref.kyoto.lg.jp/watch-out-for-bear/,CC-BY-4.0,京都府
